Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
SGK3	17.57927307602064	0.0005370642310195	0.0072221204025464	5.317343472655799	0.149980950070767	0.557855031477835	5.1096569160897785	0.1639413881091588	0.5951031241366526	9.335424488255407	3	0.0009515676402697084	0.008582980431875898
SH3BP1	3.6856050929673954	0.2974755001811058	0.7727431849732979	11.746279324671676	0.0083048173740539	0.0774437614997267	12.539789783548304	0.0057453063456416	0.0558746219435885	9.323891400395793	3	0.0009643178269107931	0.008684735950662702
SEMA4F							16.218086595897272	0.0010230087638087	0.0134855999020832	16.218086595897272	1	0.001023008763808768	0.009171401540590358
DHRS9	1.4271606287298608	0.699180660994561	1.0	23.927701189061622	2.586337715530238e-05	0.0005664079597011	2.454618721249545	0.4835483498343776	0.9306926794150644	9.26982684634701	3	0.0010263416614440383	0.009194310717102843
ALDH7A1	14.682726533747935	0.0021088700233707	0.0231348349932248	1.7223489325721195	0.6319766003512026	0.9748761773187068	11.40204943999248	0.0097391336284284	0.0861126540211439	9.269041635437512	3	0.0010272705055661367	0.00919566519933351
ARPC5L	10.634101418149637	0.0138782651796708	0.1061122859192055	9.652232939965254	0.0217658068455239	0.1636852092326757	7.502387607563121	0.0574971358498873	0.32054020007943795	9.262907321892671	3	0.0010345551722306344	0.009225953930337294
DIXDC1	20.471249433527547	0.0001355435739088	0.0022406754942031				1.8831460382567653	0.5970106573509442	0.9773829066980853	11.177197735892156	2	0.0010442113002329164	0.009291044864751118
CD33	4.553409872530722	0.2075754383795932	0.6497660147514005	7.246827072616414	0.0644331111086142	0.3369450752401989	15.935208078960574	0.0011692007885402	0.0151756266451039	9.245148341369237	3	0.0010559293473372737	0.009388244009220498
FAM81A				10.017047173481906	0.0184217826634318	0.14455398839155498	12.270903822300674	0.0065104940774177	0.062005872097627	11.14397549789129	2	0.0010736422912739764	0.00953139646720328
NICN1	9.113825173541592	0.027815180515424	0.1794696842408385				13.134700653188087	0.0043541802013402	0.0444820588883642	11.12426291336484	2	0.0010914883941991569	0.009675300046030757
ARHGEF6	11.555111358548094	0.0090734529438442	0.0763795143332558	12.827629725755589	0.0050245889155908	0.0525509465889656	3.2469327619236816	0.3550971713100631	0.8376057228199157	9.209891282075787	3	0.001099645896598642	0.009740309159010445
HTRA3	10.111806098911892	0.0176392645777861	0.1290047816718639				11.941174903206367	0.0075874111049547	0.070343360830185	11.026490501059131	2	0.0011843939491350455	0.010405244018218362
C10orf11	7.958619466267648	0.0468747029265102	0.2654664215353694	8.426480121053128	0.0379728594325718	0.2384273285136375	11.04930205635725	0.011462246153120999	0.0975157815581494	9.144800547892672	3	0.0011850310080163279	0.010403111855822628
HIST1H2BA	12.00920923125159	0.0073516800561521	0.0645493666468743	8.018578874102477	0.0456292928228459	0.2689746323252104	7.309796292591294	0.0626523688152048	0.3372103040325011	9.112528132648457	3	0.0012297254065288818	0.010731736481331388
FPR2	15.7815036432355	0.0012571476396106	0.0149362225137383							15.7815036432355	1	0.0012571476396106445	0.010954879026083912
TXNRD1	8.059329500271653	0.0448013260005389	0.2566040105693948	10.342570502636992	0.015867758035966004	0.1303139628703708	8.876239751488239	0.0309824144642663	0.2066310698525905	9.092713251465627	3	0.0012579756425727194	0.01095402207173962
DNAJB11	11.741333389571784	0.0083238688164608	0.0711312426133927	6.86195930011455	0.0764302009147285	0.3775536992554638	8.648425035623347	0.0343495726441426	0.2223497912079926	9.083905908436558	3	0.0012707341494489926	0.011024527745586451
NFIB							15.73260076095337	0.0012864829711108	0.0164448909084927	15.73260076095337	1	0.0012864829711108534	0.011144806691125159
MLPH	14.990571925273892	0.0018247236560618	0.0205586961390379	7.4818082489040805	0.058027722844851	0.3174612816046467	4.6754237172366935	0.1971665415241759	0.6459916072461999	9.049267963804887	3	0.0013221438335192096	0.011420270877549054
ENSA	7.2660522826611285	0.0638842931953192	0.3227200227379985	8.449317628836075	0.0375834457210729	0.2372188316385976	11.43169008310122	0.0096065674642005	0.0853879622542286	9.049019998199476	3	0.0013225190605859966	0.011415173643379128
GNB4	10.903389658397103	0.0122599209984223	0.0961932262953141	6.821029100089067	0.0778263218072036	0.3813225950512953	9.329938889506744	0.0252110730419337	0.1776178869008608	9.018119215997636	3	0.0013700986036791214	0.011748670042426112
UBE2H	7.404918169931069	0.0600525048406174	0.3107303920193416	7.336510619962032	0.0619113945999784	0.3294798591855994	12.07392274042414	0.0071341750091799	0.0669382648683389	8.938450510105747	3	0.0015005768786524488	0.012747357464127305
TALDO1	7.148661347118042	0.0673073872744302	0.3338557833353528	10.633415188651202	0.013882646767951002	0.1188742751089836	9.016916743380392	0.0290668126851276	0.1974982628350554	8.932997759716542	3	0.0015099359611784485	0.012817654516105635
ALAS1	12.841766204528065	0.0049915956241120005	0.0478116072367499	4.727381170983243	0.1928832115216357	0.6339094905260853	9.130579786713216	0.0276042039580817	0.1899829781588168	8.899909054074842	3	0.0015679579158242006	0.013253111046905769
CEBPB	6.784593225914278	0.0790898237175376	0.3697285372031939				14.558143962737939	0.0022359627243689	0.0259299961300243	10.67136859432611	2	0.0015917453814370435	0.013415815492154698
PGD	9.641146846482016	0.0218762467700701	0.1518822983573009	9.915178301796102	0.0193010837842661	0.1495058226247496	7.076118554598553	0.0695107850285617	0.3592277629551605	8.877481234292224	3	0.00160851160496586	0.013518585450406037
WAS	7.573251785570075	0.0557058733567846	0.2967266187471395	8.597303287114253	0.0351529494654788	0.228668196027917	10.42391039899766	0.015286040698161998	0.1213771576691708	8.864821823893996	3	0.001631850219049254	0.01367585318232277
PDE1C	13.306156766741125	0.0040192006507461	0.0403519328160771				7.970731450194238	0.0466204871030539	0.2776387126066579	10.63844410846768	2	0.0016358245956468586	0.013699451730541145
UBE2I	9.300391501263489	0.0255524742707472	0.1689635333158097	9.390797330088834	0.0245219254791585	0.1788294202198576	7.889326428091492	0.0483552362662092	0.2844557884712973	8.860171753147936	3	0.0016405053287108019	0.013719218891092807
TEX9							15.120447931009931	0.0017165578191961	0.0208624626188981	15.120447931009931	1	0.0017165578191961773	0.014264438659167109
ANKZF1	19.90567943977818	0.0001775560289998	0.0028138962083487	2.882151469900817	0.4101542493437057	0.8713065138174491	3.6706243675075845	0.2992975635181295	0.7847937148556186	8.819485092395524	3	0.0017181611469517788	0.014267735647966844
IL1RL1	13.792060074630268	0.0032023023863728	0.0330502424978932	2.6632734039655195	0.4465047175260329	0.894370729922572	9.971683938816707	0.0188083722428131	0.1424203145746003	8.809005805804164	3	0.0017387333692113096	0.014418318436832913
FILIP1L	0.8948212097252948	0.8266773872754585	1.0				20.16476518494473	0.0001569055569462	0.0026213066972346	10.529793197335012	2	0.0017899325800691296	0.014708792744487463
MYOF	6.251662130883338	0.0999880227131132	0.4270312524602803	3.1396186880907044	0.3705956225222656	0.8464900644653647	16.711238055737052	0.0008102571544661	0.0110553145981343	8.700839624903697	3	0.001965545176366241	0.015930480953071147
KLC1	12.116882585140779	0.0069933088967877	0.0623158417308563	5.058783173217232	0.1675430108537577	0.5947118563065358	8.877810330111252	0.0309603607378169	0.2067563932121762	8.684492029489755	3	0.00200223081938833	0.01617239032736817
NKX2-4				14.790115711660912	0.002005084146982	0.0253778338533085				14.790115711660912	1	0.002005084146982038	0.016184382278541024
HHIP	14.789272433471258	0.002005879059378	0.0221571064761714							14.789272433471258	1	0.002005879059378059	0.016179754350031068
STK10	7.007487483255244	0.0716595034647755	0.3459573611381008	7.534272906854137	0.0566843429789823	0.3115268035810685	11.482979318807088	0.0093813722240343	0.0837539791852942	8.67491323630549	3	0.002024034291323461	0.016315068503680932
GAA	8.79009081707542	0.032215934551047994	0.2004454123786166	6.444730352069569	0.0918678729035302	0.4218101127533755	10.723464152448845	0.0133191668232241	0.1102561283060677	8.652761773864611	3	0.002075341676514537	0.016705864754788566
SMEK3P	9.057688986753817	0.0285336319201712	0.1832421050573354	1.3340407465452868	0.7210660716254871	0.9939241845579618	15.533895921097267	0.0014128347632399	0.0178794239288014	8.641875218132121	3	0.0021010172657573295	0.01688955075974196
NANS	4.7721894275028465	0.1892590530117646	0.6182677343362178	12.479446713237321	0.0059088915962649	0.0593929896609278	8.580275284547568	0.0354245989209206	0.2268429092191025	8.610637141762579	3	0.002176412874341709	0.017448191348536073
ERO1L	9.150858338209476	0.0273509497428048	0.1777904448366187	5.394498740488559	0.1450867110125465	0.5472555639288486	11.219112969243195	0.0105981763341966	0.0920995169162294	8.588156682647076	3	0.002232287435190499	0.017884010109165075
HIP1	5.280155646361731	0.1523952564444456	0.5456182669116301	1.9716828250434617	0.5783047937482135	0.9552934272956204	18.463797537644002	0.0003528513001011	0.0054207383341796	8.571878669683063	3	0.0022736112527396864	0.018104682197741948
VAT1	8.826032524809724	0.031695570723791	0.1975924135888871	9.29963446166321	0.0255612806682198	0.1847313753892249	7.5425500006420325	0.0564751809553557	0.3165862303388821	8.556072329038324	3	0.0023144465688224353	0.018392695346992803
ZNF644	17.94160765258956	0.0004522163277356	0.0062296697562199	6.660530652748278	0.0835420768818465	0.3982576448714414	1.0510805941137296	0.788894568937885	1.0	8.551072966483856	3	0.002327509597472757	0.018471678516855942
RAC3	13.271897237510315	0.0040840293011803	0.040874397640623006				7.088841640262135	0.0691193544974072	0.3581189073345708	10.180369438886226	2	0.002388166247142744	0.01891498049059809
NADSYN1	1.3547286621662085	0.7161800302703425	1.0	18.60799172357989	0.0003294667053382	0.0055244915997208	5.606384059549307	0.1324123360376676	0.5296493441506706	8.52303481509847	3	0.0024021058471220174	0.019012651701618373
SECISBP2L	15.680529925902093	0.0013184659230998	0.0155491405543436	9.172624849691841	0.0270816458347838	0.1920697295858514	0.691752453021272	0.8751421198754998	1.0	8.514969076205068	3	0.0024239904725649485	0.01917303500874951
LRRFIP1	11.229188965435226	0.0105489744460389	0.0854253099566061	6.7196893758202805	0.0813897050431371	0.3931840898039788	7.4259083738977365	0.0594930574000012	0.3273411484334853	8.458262238384414	3	0.0025833959302222183	0.020298110880317428
PKD1L2	10.404181638629233	0.0154251767437725	0.1154540160962458	10.426350284231939	0.0152689195871738	0.127423189210745	4.442592735614269	0.2174683997311917	0.6809929102624761	8.42437488615848	3	0.0026834503819908075	0.02100052995833309
GNAI2	8.539804137008536	0.0360784969766227	0.2182464536352421	8.931755795470659	0.0302121263733886	0.20578985607962302	7.796231474867188	0.0504161601458249	0.2916646887521895	8.422597135782127	3	0.0026888015492236915	0.021028490952096662
ACTG2	18.052408088281148	0.0004290370298446	0.0059617493364499995				1.937998364734624	0.5853745693665628	0.977297516534809	9.995203226507886	2	0.002780305292577234	0.02157290687974133
TESC	15.641684023476019	0.0013428387703094	0.0157783555511357	6.0721949691138075	0.1081501276683812	0.4660709437444194	3.4637043956230484	0.3255001388540411	0.8144743958868789	8.392527796070958	3	0.00278089252847582	0.021563314196214142
GDI2	8.834758758362275	0.0315704782470251	0.1973257792910539	10.054210085838829	0.0181109061085891	0.1427344803127303	6.274541651504962	0.0989909244007703	0.4474036243899101	8.387836831902021	3	0.0027955316173286235	0.0216484357399548
TRUB2	17.757409826854502	0.0004935374326328	0.0066931215050693	3.634815372614498	0.3036933291450044	0.7835743269300062	3.7548220445258975	0.2891849984627308	0.7735030183452277	8.382349081331633	3	0.0028127518720613065	0.021753296852272692
KCNQ5	1.3362993678683608	0.7205320076758244	1.0				18.573915369520247	0.0003348499537901	0.0051914562514112	9.955107368694303	2	0.002873153164428064	0.022104773044477458
ACTBL2	3.1569251062246364	0.3680574848465191	0.8420270018392807	7.261150301406538	0.0640237972425515	0.3360203214756134	14.619667730027091	0.0021722775429991	0.025307408337541	8.345914379219423	3	0.0029297118217537746	0.02248140317471667
FAM195B	16.792335118518537	0.0007797523944882	0.0099286400509337	4.190960720327194	0.2415684480704386	0.7050949815044667	4.035039013740301	0.2577053222743822	0.7316345156213814	8.339444950862013	3	0.0029509654481208376	0.022629809613507718
CYP2S1	13.915873867314625	0.0030219281776363	0.0314937471382366	5.885632981269327	0.1173089593164474	0.4889226349365431	5.180558277937573	0.1590432728922676	0.5850850635033856	8.327355042173842	3	0.00299108404477011	0.0228338081532644
FBXO6	1.9795143267591069	0.576669451672166	0.9724070880465576	12.870512392830605	0.0049251641984532	0.0517357000904385	10.097562329464552	0.0177547674552044	0.1361736861488561	8.31586301635142	3	0.003029707215481661	0.023039413391042214
SLC35A3	15.693832825440335	0.0013102207196299	0.0154900077186335				4.083928118023113	0.2525428621105913	0.7282096086606741	9.888880471731724	2	0.0030331767868132897	0.023050973974336215
PAK2	8.448022267557059	0.0376054288641119	0.2247885610655269	8.577242522074338	0.0354731956343804	0.2293066054111515	7.912602365596068	0.0478529093237805	0.2826504399031239	8.312622385075821	3	0.0030406854144319428	0.02307837293046067
GOLGA6L2	1.5877019961489194	0.6621815133669471	0.9996845142752776				18.146858859094372	0.0004102135130578	0.0061708790582432	9.867280427621647	2	0.003087224724348081	0.02337159562446611
LHCGR				0.962984844132293	0.8102074991025409	1.0	18.75733335507936	0.0003068717482874	0.0047723035017856	9.860159099605829	2	0.003105248839148071	0.02346298244276418
FADS1	6.06259118085438	0.1086044209458892	0.4486424765313166	16.318533303035625	0.0009755913101925	0.013906505717478998	2.374104719317336	0.4984732234436556	0.9364525726746279	8.25174306773578	3	0.003254214999991341	0.024432439603109597
LLGL2	14.51527587109822	0.0022814278041619	0.0247727404148417				4.985749650996504	0.1728436038008679	0.6105612857222564	9.750512761047363	2	0.00339606539240395	0.025320601049922262
ARHGAP15	3.9987598289882578	0.2615980771557748	0.7249139779680835	10.580177355102	0.01422675597908	0.1212461856849192	10.049286952234432	0.0181517910259316	0.1384843499220287	8.209408045441561	3	0.0034111671944124515	0.02538518066326446
CTNNAL1	14.979359702724114	0.0018343727417136	0.0206431524032284				4.380975562000189	0.22315589067816702	0.6900519967091518	9.680167632362153	2	0.0035964461406527274	0.026629915850481214
EPB41L2	1.4934121591401084	0.6837916331809291	1.0	14.24743898949893	0.0025869804777387	0.0312122001880102	8.697982890251062	0.0335879174062788	0.218959482177184	8.146278012963366	3	0.0036588689417852618	0.027007568811866868
C5AR1							13.502213388115015	0.0036673349398607	0.0386751030532813	13.502213388115015	1	0.0036673349398607365	0.02705317259129957
TMEM167A	5.061170943610799	0.1673723174023903	0.5776694669741248	5.6081223629500405	0.1323128387655499	0.5219568153704307	13.737760990896096	0.0032847329461522	0.0353772727094095	8.135684765818977	3	0.003702099561409868	0.02724164736382806
SH3TC1	3.5552893363081366	0.3136617598100817	0.7883064097140403	15.708042012068002	0.0013014703252309	0.0177802004545249				9.631665674188067	2	0.00374126690021897	0.02746150285232112
FST	14.106486095232194	0.0027637323847949998	0.0292479758337911				5.155443458256816	0.1607623126921211	0.5890545254053691	9.630964776744504	2	0.0037434007734936867	0.027460120438314417
LIMD1	15.691940782115266	0.0013113902877068	0.0154847414760267	3.2748528893693067	0.3511580180639076	0.8293526132509348	5.362482980864903	0.1470989631411796	0.5604930006930008	8.109758884116493	3	0.0038099914602372133	0.027931276514138282
LPCAT1	13.129431872521	0.0043649002033581	0.0429237570767162	9.310642934698986	0.025433515108062996	0.1841763664188092	1.8633807633697648	0.6012406318218253	0.9786109576469709	8.10115185686325	3	0.0038464761119022827	0.028163826639779874
PIK3CG	10.071923971130127	0.0179645459204098	0.1298974858860406	1.3668589642115438	0.7133212251608902	0.9921425123629242	12.847293186666565	0.0049787544965096	0.0497580557972986	8.095358707336077	3	0.003871222428137962	0.028327478473224883
MAPKAP1	1.1288121205805426	0.7701236674040122	1.0	22.915510354287786	4.205408842450232e-05	0.0008860784170375	0.231470663178651	0.9723557425862688	1.0	8.091931046015658	3	0.0038859364396859344	0.028399999010683668
KIF5B	8.143349639921599	0.0431401642899838	0.24947400193749397	8.955801945440086	0.0298843321948614	0.2041342805030847	7.0902179461432695	0.0690771399712138	0.3580834434554885	8.063123177168317	3	0.004011750776652117	0.029211177914970007
SLC39A11	18.668871269526647	0.0003200626084316	0.0046851302131953				0.4190303836485982	0.9362838057876868	1.0	9.543950826587624	2	0.0040177278187421405	0.0292366962810005
ZFYVE16	3.9262355498261763	0.269540313856908	0.7350263166268584	8.190062418773456	0.0422427378621293	0.2554713527444427	12.05231546687818	0.0072060815771147	0.0674878537342364	8.056204478492607	3	0.004042547160464128	0.02932706759048362
SLC8A3	0.8018762479565242	0.8490182071628841	1.0				18.25501357592797	0.0003896656693214	0.0058968239704189	9.528444911942248	2	0.004068626017049422	0.029462034691738782
PNPLA3				13.27240258064028	0.0040830655690515	0.0447095679811143				13.27240258064028	1	0.004083065569051535	0.029530428351091383
ANKRD30B	7.807596201706206	0.0501600622542108	0.2778363240285234				11.210804010432836	0.0106389198467885	0.0922951366999892	9.50920010606952	2	0.0041326705319457	0.029852675039864326
PILRA	15.057999774923505	0.00176774898669	0.0200108350464982				3.95033473181404	0.26687726387989896	0.7445206446734907	9.504167253368774	2	0.0041495804819614	0.029956525762633437
ZMYM6	13.21162184936765	0.0042006096202399	0.041822892044507							13.21162184936765	1	0.004200609620239912	0.03023262858145889
PLCL2	16.708085569199547	0.0008114666108639	0.0102778624372042				2.2567687003853543	0.5208534272769636	0.9448342766084894	9.482427134792449	2	0.0042234022800322416	0.030378182458261106
BRK1	3.854491771277228	0.2776111299680641	0.7432939162618817	16.153275455843378	0.0010548115976065	0.0147734949920597	4.041912129752927	0.2569737980081868	0.7318151142151572	8.01655978562451	3	0.004223455905889144	0.03036010096482622
C6orf211	7.722379491995343	0.0521116288505009	0.2861662642718232	9.921394824413836	0.0192462627170844	0.149241138043315	6.325665901111975	0.0967972686055091	0.4402405873145438	7.989813405840383	3	0.004349887602586464	0.03115531247764079
PLXND1	5.7465534451421405	0.1246135386344624	0.4870748505614454	9.095525079455435	0.0280474230143241	0.1966040020606411	9.091778773955998	0.0280952002525678	0.1919269955175417	7.977952432851193	3	0.004407115076178075	0.03152700288917467
TNFSF10	13.046187909589126	0.0045377786568175	0.0441707835142809							13.046187909589126	1	0.004537778656817557	0.032344323458027485
GCC2	3.404143821293697	0.3334087911746207	0.8082739544329363	20.298723837732197	0.0001471847356828	0.00273445780149	0.1378142301562334	0.9869420453030779	1.0	7.9468939630607105	3	0.004560424497419919	0.03248615643493406
RASGRF2	14.500308769567152	0.0022975165514391	0.0249192179809941	3.61861821088269	0.3057004554519013	0.7859470620956566	5.506104988047395	0.1382739271367002	0.542380952472667	7.875010656165744	3	0.004935199043304162	0.03484103205198311
SEPHS1	7.1485847299640275	0.0673096783716087	0.333694517180447	9.790472374377202	0.0204337946405825	0.1552839472844271	6.659022081981928	0.0835976741586197	0.4011103569582306	7.866026395441054	3	0.0049840730410991105	0.03516507381324403
CCDC64B							12.798613294257686	0.0050929880721495	0.0506497163481746	12.798613294257686	1	0.005092988072149518	0.0358479666387905
PIP5K1A	9.962245220947707	0.0188898062839507	0.1347585287578271	12.21215377560662	0.0066906443264093	0.0658315677970869	1.3380301907812415	0.7201228473561676	1.0	7.837476395778522	3	0.005142493953747433	0.0361748905431668
UGDH	4.786335506978842	0.1881281550308803	0.6166744445935319	12.458707164464574	0.0059661715275358	0.0597195590436312	6.186726372165603	0.1028706773992229	0.4569823334750914	7.810589681203008	3	0.005296105442983733	0.037122967909474
GPRC5D							12.691788927700296	0.0053528314697897	0.0527160173153223	12.691788927700296	1	0.005352831469789747	0.037453983509031806
SEC23A	3.158417442827549	0.3678393220395665	0.8419296776594328	12.075893292148617	0.0071276526175131	0.0688657024956785	8.087182414781067	0.0442438548433791	0.2678975995420875	7.773831049919077	3	0.005513271891805286	0.03839484106042256
UBTD1	12.621307327710186	0.0055314093786983	0.0519443223535356							12.621307327710186	1	0.0055314093786983645	0.03849847904832734
PIK3CD	11.783832575139602	0.0081615621698325	0.0701192276741523	4.2404728286714715	0.2366408969641488	0.6977575529824168	7.268022961174848	0.0638282932768747	0.3408215406830589	7.764109454995308	3	0.005572121890472286	0.038736238303841736
ITGAX	4.493119109604186	0.2129048688672069	0.6580695946804579	8.941971447229099	0.0300724400800162	0.2050316268474314	9.831963897827574	0.0200498593055172	0.1491438468839501	7.755684818220287	3	0.0056236084713962966	0.03904825024912579
MANBA	12.821079606855204	0.005039949365604	0.0481305124675418	7.4632278575737585	0.0585108515551232	0.3179382888638162	2.969816580846764	0.3963023154578516	0.8691864475076452	7.751374681758577	3	0.005650126003696394	0.0392093544564025
TXNDC17	8.052329748104375	0.0449424974430885	0.2572589047667658	10.301135440529265	0.0161724080405532	0.1313235875382899	4.865049344953926	0.1819498352074082	0.6246389052695156	7.739504844529189	3	0.00572377595900606	0.03969715584471945
AOAH	11.29217737591724	0.0102464632713411	0.083682359323355				6.756306109068572	0.0800843711794487	0.39186765288580894	9.024241742492906	2	0.006112167909094961	0.041899353927564005
TRIM38	15.241391432437412	0.0016215621105679999	0.018686944129959998	0.5781421026934224	0.9014174946114764	1.0	7.196603511513009	0.0658884704299668	0.3476054583809191	7.672045682214613	3	0.006160177458192609	0.04215514956199514
HM13	3.3701354991752797	0.3379997719913937	0.8126233234336718	9.797570754166024	0.0203676026801048	0.1551071281023371	9.844425768469652	0.0199359354425732	0.1486240135645149	7.670710673936986	3	0.006169128044044468	0.042191983297180935
RAB33B	8.917659939842958	0.0304059128693096	0.1923033592288528				9.106647207123343	0.0279060491144297	0.1914097840342052	9.01215357348315	2	0.0061717366038592575	0.04218542505239059
AHNAK2	10.611659864548132	0.0140222632734381	0.1069574067348644				7.407567893853012	0.0599816018662103	0.3291348169612539	9.009613879200572	2	0.0061843232263144475	0.04222264558381544
EBP	4.773220267378023	0.1891764294567253	0.6184192313777983	13.254949663684132	0.0041164804970705	0.0449392818011008	4.969081742221048	0.17407518131969002	0.6121351634875102	7.665750557761067	3	0.006202492683447496	0.04232225965479899
IFNGR1	6.800221803547415	0.0785454594732222	0.36826105888961097				11.172164539750627	0.0108304294865859	0.0933963101551925	8.98619317164902	2	0.006301574775384125	0.04292403324822424
BAIAP2L1	9.817914988395026	0.0201790585068586	0.1423670441234443	9.449109033757116	0.0238789635359323	0.1757365269594532	3.6603402995600836	0.3005541470820504	0.7866624056511579	7.642454773904076	3	0.006361523758789775	0.043232769222809816
USP17L1P	2.9870635764919786	0.3936240217680586	0.8642242090020944				14.961609579826332	0.0018497518499403	0.0221619973121851	8.974336578159155	2	0.00636175173200354	0.04320948548589423
TMED8	7.223804786251169	0.0650963348508504	0.3274625700681814				10.719336575205146	0.0133444952716252	0.1102854450040276	8.971570680728158	2	0.00637586971825404	0.04328051631363606
CASP7	9.136220990709749	0.0275335224943224	0.1786139470064704	9.80492618942938	0.0202992358771122	0.1549129648193135	3.9721007976158464	0.2644925417674477	0.7413406680104209	7.6377493259183264	3	0.006394117455285884	0.04337948302280871
SLC2A3	5.198648160611095	0.1578158174739013	0.5581475684027171	8.473265832783996	0.0371792821751596	0.2361113113179957	9.241177992491467	0.0262503466938177	0.1824011735952027	7.637697328628852	3	0.006394478523454362	0.04335705764899531
PARP9	10.37699918889608	0.0156189230361317	0.1163591562318813	10.469441157717569	0.0149696347161012	0.1256510454044871	2.0130480404132864	0.5697029565603342	0.9701720323325186	7.619829462342312	3	0.006519717572790899	0.044079851514152314
IFI30	8.663056457664537	0.0341229625590953	0.2094564436726034	2.250162461333063	0.5221356278457001	0.9305731645970098	11.90954962805398	0.0076995159517748	0.0711871228271863	7.607589515683861	3	0.006606863628937252	0.04461802536389664
MICAL1	13.192219356249915	0.0042388328132361	0.0421159886148276	2.6447260801915995	0.4497023842564075	0.896551484419602	6.969901681457503	0.0728633208208958	0.3706875678345475	7.602282372633005	3	0.006644995631605957	0.04484992770761441
IGFBP2	13.90990045440556	0.0030303945294267	0.0315476902802858				3.7702615156076096	0.2873642162073931	0.7712818994919534	8.840080985006587	2	0.0070832277940933545	0.047455619640313834
