Gene	N131	Set2_MIX	M value	A value	estimated variance	adjust mvalue	pvalue	z statistic
UBAP1	15.09822819609426	14.897212273876884	0.2010159222173762	14.897212273876884	0.1341868418135193	0.15518370848794927	0.671832504908313	0.42363434331969374
UBAP2	15.935222264202606	16.143834717421537	-0.2086124532189313	16.143834717421537	0.11348190575062805	-0.22950000335464027	0.49570054223176474	-0.6812701897388259
UBAP2L	16.726797600828945	17.27502904946099	-0.5482314486320448	17.27502904946099	0.11656890630991426	-0.5674218514306247	0.09652530042906599	-1.661937531421976
UBASH3B	14.577327924933746	14.73051795268642	-0.15319002775267343	14.73051795268642	0.13747659530058629	-0.20403270275743302	0.5821258887272933	-0.5502821159505292
UBD	13.917452091807933	15.448722901274524	-1.5312708094665908	15.448722901274524	0.12346030535269303	-1.5632384004754565	8.627457230687384e-06	-4.4489911458014815
UBE2A	13.869094361013607	14.134669607787727	-0.2655752467741195	14.134669607787727	0.14813072607060454	-0.3371536768982424	0.3810286977712579	-0.876002457550813
UBE2B	12.772137709188463	12.69136298698989	0.08077472219857285	12.69136298698989	0.1682073591268179	-0.05276253758552185	0.897636150673537	-0.1286480412946798
UBE2E2	11.859483863965835	11.463659174885347	0.39582468908048796	11.463659174885347	0.18372846082411884	0.206411308165814	0.6301225951308793	0.48155430296087626
UBE2E3	15.13118340645249	15.312461342183427	-0.18127793573093776	15.312461342183427	0.1260020516328478	-0.2162711883009777	0.5423454292589075	-0.6092700896011136
UBE2F	15.133335186882922	15.165074765406203	-0.0317395785232808	15.165074765406203	0.12886067493507464	-0.07030517190728847	0.844726338838403	-0.19585157735590983
UBE2G1	15.129403424822499	15.05967685386262	0.06972657095987955	15.05967685386262	0.13094755316641019	0.028419282537311408	0.9374023222477608	0.07853521116437685
UBE2G2	16.313887967804767	15.966377438686518	0.3475105291182494	15.966377438686518	0.11539761551772673	0.32450912897852036	0.33943854763325576	0.9552751958215303
UBE2H	16.4126336928784	16.714176762210666	-0.30154306933226493	16.714176762210666	0.11163717584731711	-0.3191469996406382	0.33948542723545505	-0.95518247388581
UBE2I	16.27484209867308	16.619044036563153	-0.34420193789007314	16.619044036563153	0.11142871217023356	-0.3619774243113508	0.2781947642562591	-1.0843835726789195
UBE2J1	15.136183693995703	15.377070327522045	-0.2408866335263422	15.377070327522045	0.12478220107558988	-0.27441170523443914	0.4372587342010017	-0.7768305769466745
UBE2J2	13.613795930287049	13.56934185638929	0.04445407389775902	13.56934185638929	0.15665951180405954	-0.050037428480318225	0.8993992843670839	-0.12642023635685795
UBE2K	16.755308915622887	16.549446086405034	0.20586282921785326	16.549446086405034	0.11140888046969336	0.1878687464158516	0.5735352981463975	0.5628525427891498
UBE2L3	16.06068739050141	16.13720255601438	-0.07651516551296922	16.13720255601438	0.11354367556433789	-0.09747260814902614	0.7723759315344686	-0.28926847934674105
UBE2L6	13.92697527352998	14.594262787523792	-0.6672875139938128	14.594262787523792	0.14009000648727366	-0.7224951423901159	0.05356607579986968	-1.9303290823655408
UBE2M	16.800796300783222	17.2974899849871	-0.4966936842038763	17.2974899849871	0.11687979349010003	-0.5160271716636332	0.1311979185378151	-1.509394810246295
UBE2N;UBE2NL	17.62782851899643	17.623992882808125	0.0038356361883060686	17.623992882808125	0.1221695255264387	-0.018118407621947163	0.9586586948753236	-0.05183684758987368
UBE2O	17.160455009092587	17.06012363543967	0.10033137365291722	17.06012363543967	0.1139991148784485	0.08222601215768321	0.8075922332639336	0.24353337554673699
UBE2Q1	15.679507241247851	16.283299339828016	-0.6037920985801648	16.283299339828016	0.11237655492189388	-0.623376160236479	0.06294650747119433	-1.85956914941298
UBE2Q2	8.035569303672085	8.057941600558031	-0.022372296885945886	8.057941600558031	0.19348482925015933	-0.3667900063198743	0.404358912979887	-0.8338617157220903
UBE2R2	16.20872684952335	15.950055785754236	0.25867106376911586	15.950055785754236	0.11559970088057142	0.23545003517425667	0.48862275851141046	0.6925009993907083
UBE2T	12.108926620668258	12.18265934510795	-0.07373272443969192	12.18265934510795	0.1746386796099045	-0.2304222707561323	0.5813704030012168	-0.55138409263329
UBE2V1	16.229821759637176	16.247984305956567	-0.018162546319391737	16.247984305956567	0.11262044330045962	-0.038046512072938965	0.9097355494828717	-0.11337211080958927
UBE2V2	16.828126428360523	16.356884926409307	0.4712415019512157	16.356884926409307	0.1119512726870168	0.4522159874390874	0.17652003408883266	1.351547752209302
UBE2Z	16.283187147867643	16.568561747243255	-0.2853745993756114	16.568561747243255	0.1114028678225363	-0.3033006026906835	0.3635034666959982	-0.908709540743313
UBE3A	18.02397530328325	17.907347073861555	0.11662822942169626	17.907347073861555	0.12770169520588404	0.09173938295972661	0.7973959444643135	0.2567186873782077
UBE3B	14.682654649222918	14.619793781492184	0.06286086773073407	14.619793781492184	0.1396075403347624	0.008489284780650697	0.9818732743173553	0.0227204361938018
UBE3C	17.098595880648944	17.174610964419042	-0.07601508377009836	17.174610964419042	0.11527396899890735	-0.09463241960998381	0.7804566648464326	-0.2787239712524429
UBE4A	18.00033553989553	17.85199726019576	0.14833827969977165	17.85199726019576	0.12656684167480614	0.12406074646045229	0.7273009974066781	0.3487180427681042
UBE4B	16.019147259236327	16.21319811667899	-0.1940508574426616	16.21319811667899	0.11288499359951631	-0.21425029821262143	0.5236814980625237	-0.6376807820472852
UBFD1	16.095509320923487	16.18439252279384	-0.08888320187035248	16.18439252279384	0.11312185278180126	-0.10935888191469945	0.7450692210290888	-0.32514779002251576
UBL4A	15.606531377996015	15.459788971019035	0.14674240697697982	15.459788971019035	0.12325940376475975	0.1150086695995135	0.7432274379444667	0.3275823908930259
UBL5	13.830636688623835	13.799460223606728	0.0311764650171078	13.799460223606728	0.1533365830281163	-0.0536850042131326	0.8909535874101973	-0.13709767852751328
UBL7	13.879721437008206	14.054692300128945	-0.1749708631207394	14.054692300128945	0.1494174086905287	-0.24962752210150685	0.5184148354385045	-0.6457908177202307
UBLCP1	15.459702361864084	15.806652564956817	-0.3469502030927334	15.806652564956817	0.11754256180167155	-0.37228054912107933	0.2775421147454965	-1.0858573364340773
UBN1	13.196282868589591	13.390073420082684	-0.19379055149309288	13.390073420082684	0.1591356708740975	-0.29601342083268944	0.4580627742691691	-0.7420405388737864
UBP1	14.95213289157235	14.685458953884968	0.2666739376873828	14.685458953884968	0.13835063769682118	0.21441428516011174	0.5643097199403337	0.576451978133483
UBQLN1	16.640730487558958	16.412565278359992	0.22816520919896632	16.412565278359992	0.11170702791181364	0.20950228468702525	0.5307718671785333	0.6268281833292706
UBQLN2	14.380292043779432	14.806995944343747	-0.4267039005643145	14.806995944343747	0.13597609210179146	-0.4752022315165022	0.19750718575053683	-1.2886862467186082
UBQLN4	15.611975969530798	15.844570820231546	-0.2325948507007478	15.844570820231546	0.11700088866925334	-0.2573362696390801	0.4518546715433013	-0.7523266060224144
UBR1	17.4118783023512	17.254478470628115	0.1573998317230867	17.254478470628115	0.11629111741042411	0.13833567357289822	0.6849933076348544	0.40565881463552983
