Gene	ConditionA_rep3	ConditionB_rep3	ConditionC_rep3	ConditionD_rep3	A-value	Observed Variance	M-value of ConditionA_rep3	z-score of ConditionA_rep3	M-value of ConditionB_rep3	z-score of ConditionB_rep3	M-value of ConditionC_rep3	z-score of ConditionC_rep3	M-value of ConditionD_rep3	z-score of ConditionD_rep3	Estimated Variance	z-transformed of ConditionA_rep3	z-transformed of ConditionB_rep3	z-transformed of ConditionC_rep3	z-transformed of ConditionD_rep3	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3
ASMTL	13.391080341611028	13.383692767426492	13.229015786144405	13.332284428499715	13.334018330920411	0.005584054511098128	0.05706201069061656	0.7636111236490417	0.04967443650608061	0.6647496612536795	-0.10500254477600635	-1.4051574809928706	-0.001733902420696154	-0.023203303909921816	0.029340206144215397	0.3331313389453962	0.29000225096081167	-0.613010966675541	-0.01012262323069801	0.5709627073154419	0.9030464117996806	1.0
ZNF131	5.6603755613184905	5.51173987985584	5.186974723508011	5.743940101645466	5.525757566581952	0.060231977805347336	0.1346179947365389	0.5485163216745415	-0.014017686726111478	-0.05711665796568082	-0.3387828430739406	-1.38040920378472	0.21818253506351404	0.889009540075863	0.31671009932644356	0.2392060506427911	-0.02490837489789824	-0.6019916288001107	0.3876939530552194	0.5705404841851688	0.9031420735924129	1.0
CHD5	5.565067132586497	5.886237990193339	5.407490119833796	5.337848169567901	5.549160853045383	0.05953255098795505	0.01590627954111401	0.06519155860144284	0.33707713714795595	1.3815036937323024	-0.14167073321158696	-0.5806345778345169	-0.2113126834774821	-0.8660606744992247	0.3130335268260184	0.028429759345245848	0.6024678407751447	-0.2532122512407364	-0.37768534887965255	0.5705384173214402	0.903142541837988	1.0
PSMD1	16.633644474085983	16.76388567676692	16.646893041840855	16.75814230373987	16.700641374108407	0.004894555520467375	-0.0669969000224242	-0.9576307401220758	0.06324430265851433	0.9039923987991435	-0.05374833226755271	-0.7682602507351255	0.05750092963146258	0.8218985920580578	0.0257926760061438	-0.41716369617428317	0.39379772870327256	-0.3346700062903071	0.3580359737613177	0.569295972155215	0.9034239503250076	1.0
POLD2	13.180625430178969	13.297378737784147	13.116786678497943	13.209317500938429	13.201027086849873	0.005621681865912388	-0.02040165667090399	-0.27210235608238587	0.09635165093427389	1.2850677596704136	-0.08424040835192947	-1.1235368754436863	0.00829041408855602	0.11057147185561098	0.029656405517310677	-0.11846939728992983	0.5594997601519461	-0.4891715690492722	0.04814120618723536	0.5686813794036133	0.9035631040962067	1.0
MED9	7.491083479017406	7.551607890612695	7.640464226167987	7.2778877568174405	7.490260838153883	0.023809173676875118	0.0008226408635225724	0.0053313613249051355	0.061347052458812	0.39757726290831474	0.15020338801410382	0.9734363672369892	-0.21237308133644284	-1.376344991470238	0.1256245666604157	0.0023209885091399003	0.17308379651456302	0.4237819358034492	-0.5991867208271646	0.5685792431324834	0.9035862262648156	1.0
NIPBL	13.085448343378044	13.12006462323175	12.98477158778423	13.160996913326585	13.087820366930153	0.005673058795383036	-0.0023720235521089705	-0.03149273324600173	0.03224425630159722	0.4280985159355034	-0.10304877914592225	-1.368151555697364	0.07317654639643223	0.9715457730078388	0.029944124901700467	-0.013707655589451842	0.18633590704752065	-0.5955072293400638	0.42287897788198475	0.5683644602077726	0.9036348470765224	1.0
BAZ1A	13.99102060867312	14.059110515245367	13.894091323132638	13.926976173402737	13.967799655113465	0.005325453574876414	0.02322095355965459	0.31820115256923365	0.0913108601319017	1.251250120345678	-0.07370833198082671	-1.0100393220287567	-0.040823481710727805	-0.5594119508861308	0.028110374341159382	0.13849903115121573	0.5446143987740989	-0.4396258982599903	-0.24348753166531367	0.568343933479269	0.9036394935428465	1.0
MAP7D1	13.473221415604637	13.440074515759559	13.424564524267353	13.588508087926739	13.481592135889573	0.005492317008899024	-0.008370720284935018	-0.11294968699715645	-0.04151762013001381	-0.5602148965593234	-0.057027611622219254	-0.7694978046892256	0.1069159520371663	1.4426623882456815	0.029015015463704955	-0.049141841479622854	-0.2437367678755468	-0.3347910042274638	0.627669613582623	0.5678766929250195	0.9037452491347508	1.0
POLR2L	9.203209202640558	9.2158784122242	9.05822993101748	9.32835829155676	9.20141895935975	0.012276324214789977	0.0017902432808085678	0.016157638140531283	0.014459452864450384	0.130502155544099	-0.14318902834226854	-1.2923363715146643	0.12693933219701137	1.1456765778300502	0.06485906254293052	0.007029536961371959	0.05677622669582773	-0.5622434548338603	0.49843769117666753	0.5678307887967493	0.9037556380973478	1.0
LETMD1	7.971741899004376	8.297945372063337	8.114110816111786	8.163242301725267	8.136760097226192	0.01814199855294362	-0.16501819822181663	-1.2251500353899298	0.16118527483714473	1.1966931362662014	-0.022649281114405895	-0.16815580255924925	0.026482204499075124	0.1966127016829579	0.09590560357894502	-0.5328559866380882	0.5204791930852816	-0.073136206581515	0.085513000134313	0.5674954708358613	0.9038315213154969	1.0
C10orf32	9.773210188137508	9.752196520832488	9.840431162889967	9.974730559740253	9.835142107900054	0.010076147696429203	-0.06193191976254653	-0.6169745928668878	-0.0829455870675666	-0.8263157352029202	0.0052890549899125006	0.05269031803895867	0.13958845184019886	1.3906000100308316	0.05330130753689136	-0.26825363215658565	-0.35927281259075505	0.022909159237430407	0.6046172855099026	0.5671238565464016	0.9039156071483476	1.0
OPLAH	10.01177564865173	9.84844985480133	9.87781157081497	9.772711902260086	9.877687244132028	0.009951454339923024	0.1340884045197015	1.3441506485293555	-0.02923738933069764	-0.29308616185665964	0.0001243266829416001	0.001246295621937253	-0.10497534187194191	-1.0523107822945974	0.052658497913191465	0.5843283935015142	-0.12741024698578385	0.0005417889128657895	-0.4574599354285807	0.5669429285465862	0.903956541736749	1.0
MRPL16	13.514197847925626	13.432859476488986	13.517051624712597	13.613626012417384	13.519433740386148	0.005466792108227426	-0.005235892460522251	-0.07081486615405808	-0.0865742638971625	-1.1709073393864466	-0.0023821156735515103	-0.03221785089321874	0.09419227203123626	1.2739400564337233	0.02893573590927237	-0.03078034278316142	-0.5089458080062899	-0.014003789713768002	0.5537299405032192	0.5667862181250704	0.90399199486192	1.0
CCBL1	8.388438564927476	8.422577411792185	8.138271577170746	8.370225130511326	8.329878171100432	0.01678781097368193	0.05856039382704381	0.45196723642096687	0.0926992406917524	0.7154497587143084	-0.19160659392968604	-1.4788135304247536	0.04034695941089339	0.31139653528950584	0.08886811162135158	0.19644049184007942	0.3109590500445068	-0.6427431766001491	0.1353436347155748	0.5667210881630279	0.9040067288075451	1.0
SMG8	10.690076528764346	10.47256241235741	10.567052696739378	10.613606260711496	10.585824474643157	0.008273664274841113	0.10425205412118821	1.1461347326574307	-0.11326206228574698	-1.2451896950366232	-0.018771777903779707	-0.2063747024518389	0.027781786068338477	0.30542966483103134	0.04387582890233677	0.49770494264713844	-0.5407192087409187	-0.08961748258816002	0.13263174868194028	0.5657099465806651	0.9042354259597342	1.0
WHSC2	12.035012873522843	12.075952216536562	12.166144547814433	12.206736465443464	12.120961525829324	0.006270618165942693	-0.08594865230648097	-1.0853851943487771	-0.04500930929276237	-0.5683909706929212	0.045183021985108596	0.5705846663389069	0.08577493961414007	1.0831914987028588	0.033274620738106324	-0.4711752983087808	-0.24674354005071875	0.2476958427039866	0.47022299565554215	0.5653514324292392	0.9043164923855261	1.0
COQ9	13.36758797969401	13.521963730446894	13.430254429128109	13.3632158541423	13.420755498352829	0.005490310541896574	-0.05316751865881919	-0.7175430087780781	0.1012082320940646	1.3658952157595015	0.009498930775279746	0.12819652939621098	-0.057539644210528706	-0.7765487363776823	0.02914592952969416	-0.31142784237112403	0.5928255097536369	0.0556398265482593	-0.33703749393079296	0.5651194486320628	0.9043689420957467	1.0
ACTL6A	14.008862432868964	13.892207398589262	14.05163590279481	14.038779515912221	13.997871312541314	0.005283259901961808	0.010991120327650705	0.15121364235856982	-0.10566391395205166	-1.4537030637683332	0.05376459025349689	0.739682514592674	0.040908203370907614	0.5628069068171383	0.028061870221240032	0.06561205745510212	-0.6307661627279114	0.32095048362703793	0.2442036216457926	0.5648155158913366	0.9044376518105303	1.0
SDE2	9.81351018853821	9.703890528941448	9.933113427660436	9.742834635171134	9.798337195077808	0.01013185316672763	0.015172993460401685	0.1507394155241821	-0.09444666613635988	-0.9383010207417272	0.1347762325826274	1.3389639018218256	-0.05550255990667452	-0.5514022966043334	0.05386947674947025	0.06537322227709998	-0.40692582612500844	0.5806867730674532	-0.2391341692195677	0.5642445654622364	0.9045667041402288	1.0
COMMD2	11.011829962173085	11.207472766232632	11.175659589854135	11.129883253834123	11.131211393023493	0.007348376410278736	-0.11938143085040842	-1.3926471113398338	0.07626137320913884	0.889628984591391	0.044448196830641606	0.518511568168607	-0.0013281391893702477	-0.015493441420143408	0.03907237674803306	-0.6039512227853808	0.3858066474229574	0.2248636377973137	-0.00671906243488119	0.5642126501031444	0.904573917152427	1.0
TNIP2	7.901949484629936	7.622621245206566	7.659668693146643	7.568733949419427	7.688243343100643	0.021691860152467924	0.21370614152929335	1.4510039852424432	-0.06562209789407714	-0.4455554009018681	-0.02857464995399983	-0.1940137548853655	-0.11950939368121638	-0.8114348294552095	0.11539437326874095	0.6291072451722228	-0.19317805718234804	-0.08411793496284393	-0.35181125302703087	0.5639406724437925	0.904635381697379	1.0
AKTIP	4.35044273889647	4.9425018698988925	4.52725336080324	4.948680218125451	4.692219546931013	0.09081284871184103	-0.3417768080345427	-1.1341459331009514	0.25028232296787944	0.8305323007533925	-0.16496618612777336	-0.5474207866002404	0.2564606711944375	0.8510344189478022	0.4833065640342354	-0.49162192462299953	0.3600135363899479	-0.23729226798108313	0.3689006562141361	0.5636971777528449	0.9046904038606712	1.0
PDCD6	14.345207000359522	14.391725599234631	14.456164398797412	14.286348328225472	14.36986133165426	0.005169507796142978	-0.024654331294737375	-0.3429009041447451	0.021864267580371077	0.3040957401011409	0.08630306714315239	1.2003326879998768	-0.08351300342878787	-1.1615275239562972	0.027522919767217543	-0.14860929554760674	0.1317915851758223	0.5202103378273072	-0.5033926274555335	0.5634766776052984	0.9047402255051317	1.0
EIF2S1	16.2603848808291	16.26763859410313	16.273649169016064	16.406442827617077	16.302028867891345	0.004874864961175766	-0.04164398706224404	-0.5964458319045615	-0.03439027378821535	-0.4925545536352981	-0.028379698875280468	-0.4064681193846158	0.10441395972573275	1.4954685049243737	0.02595711571291209	-0.25847829858821925	-0.2134555330514968	-0.1761487503289319	0.6480825819686038	0.5634137107248958	0.9047544519869527	1.0
GAN	8.388438564927476	8.623910019420995	8.665627553807369	8.596456462793771	8.568608150237402	0.01523588979575305	-0.1801695853099261	-1.4596460878498527	0.0553018691835927	0.44802876615250903	0.0970194035699663	0.786003878639251	0.02784831255636888	0.22561344305810702	0.08112767849825674	-0.6325530507276662	0.1941579984371349	0.3406230835376172	0.09777196875292034	0.5634041332544886	0.9047566158514012	1.0
LUC7L3	13.34699342241698	13.242675575581615	13.344867710943424	13.423471521806865	13.339502057687222	0.0055037164406225554	0.007491364729759198	0.10097943043819199	-0.09682648210560707	-1.3051671313662334	0.005365653256202307	0.07232602193132778	0.08396946411964379	1.1318616789966895	0.029327651130162398	0.04374438359301471	-0.5653996204942486	0.03133170026203849	0.4903235366391851	0.5629891479746417	0.9048503669109015	1.0
RPS7	17.963734309106272	17.881097165455692	17.8689417491367	18.014215054787787	17.931997069621612	0.004777941046815638	0.03173723948465934	0.4591438331096074	-0.05089990416592016	-0.7363708212539616	-0.06305532048491358	-0.9122236847156188	0.0822179851661744	1.189450672859973	0.02546067934877531	0.19889971245252852	-0.31899360079367806	-0.3951725265555484	0.515266414896698	0.5629788170258068	0.9048527006262227	1.0
INA	9.324573386716763	9.10333438625981	9.099248949069208	9.242711071381585	9.192466948356842	0.012203597323946505	0.13210643835992109	1.1958592013004552	-0.08913256209703135	-0.8068493545243952	-0.09321799928763319	-0.8438317129648337	0.05024412302474346	0.4548218661887738	0.0650524476214381	0.5179551589877672	-0.34946571071861643	-0.3654836527346408	0.19699420446548993	0.5627888466993576	0.9048956124082332	1.0
NAA16	10.686307060879953	10.661471538291877	10.496043310884755	10.67817501499249	10.63049923126227	0.00814172417607603	0.055807829617682714	0.6184960641987692	0.030972307029607293	0.3432538073635877	-0.13445592037751553	-1.4901216931641266	0.04767578373022019	0.5283718216017105	0.04342678441715373	0.2678035296003395	0.14862597594668203	-0.6452100054676164	0.2287804999205693	0.5624448794919308	0.9049733019887	1.0
RRP8	11.737326200766164	11.858877462589577	11.662218047273807	11.746598339540903	11.751255012542613	0.006575289779779459	-0.013928811776448669	-0.1717736804444833	0.10762245004696425	1.3272276659145887	-0.08903696526880545	-1.0980266992831602	-0.004656673001710132	-0.05742728618694511	0.035086471395922386	-0.07436082898871663	0.5745568776240185	-0.47533577553418693	-0.024860273101115014	0.5622072711942997	0.9050269629220851	1.0
CSTF2T	11.124760493282645	11.005930414639623	11.215137293744403	11.112854047056553	11.114670562180805	0.007341030091728873	0.010089931101839866	0.11776322718233115	-0.108740147541182	-1.2691455045116578	0.10046673156359809	1.172583480895413	-0.0018165151242524047	-0.02120120356604507	0.039198143406685565	0.050963054756684514	-0.5492336902459815	0.5074456396404077	-0.009175004151092776	0.5618401373425865	0.9051098658583576	1.0
RBM7	12.93513229946109	12.947061384363428	12.80118220707519	12.821206399392173	12.876145572572971	0.005715435075805578	0.05898672688811857	0.7802425856232355	0.07091581179045647	0.9380336776086091	-0.07496336549778171	-0.9915723961756241	-0.05493917318079866	-0.726703867056291	0.03053186385106115	0.33758072359551594	0.4058508129124182	-0.42901494120694456	-0.31441659530102006	0.5615872424644263	0.9051669654528732	1.0
SCUBE1	7.875709339621694	7.612687992093615	7.640464226167987	7.878189009793691	7.751762641919247	0.02102516864604287	0.12394669770244704	0.8548013834751002	-0.13907464982563233	-0.9591316693459481	-0.11129841575125976	-0.7675722026185571	0.12642636787444417	0.8719024884893989	0.11233812151376374	0.36980381033747506	-0.4149391341618094	-0.3320667592786357	0.3772020831029674	0.5614790873141007	0.9051913834253018	1.0
STRN	13.216351743414537	13.10884548159293	13.227106129084982	13.08007152285421	13.158093719236664	0.00555652071117925	0.058258024177872514	0.7815455285519739	-0.04924823764373443	-0.6606770562971609	0.0690124098483178	0.9258182214843292	-0.07802219638245411	-1.0466866937391184	0.029763449000496774	0.3376868301739118	-0.28546250059542466	0.4000235547499533	-0.45224788432843016	0.5600682277534275	0.9055098157513396	1.0
ATP7A	9.705920652367817	9.942651398172302	9.803136267905705	9.768763835408704	9.805118038463633	0.010027033978433237	-0.09919738609581508	-0.9906357234880404	0.13753335970866942	1.3734783209623962	-0.001981770557927476	-0.019790972199040698	-0.03635420305492865	-0.36305162527533286	0.053763944939232686	-0.42781367694247524	0.59314720513286	-0.00854688397156326	-0.15678664421882918	0.5595032501669887	0.9056372823105834	1.0
PSMD5	14.041686432874092	14.063675020411559	14.160600235037723	14.189256851751239	14.113804635018653	0.0051989595107418	-0.07211820214456033	-1.0001995940440158	-0.0501296146070942	-0.6952422368917924	0.04679560001907035	0.6490031469212196	0.07545221673258595	1.0464386840146134	0.027882104421706737	-0.4318989188067962	-0.3002144494063546	0.28024782166143103	0.45186554655173045	0.5593867054053115	0.90566357285503	1.0
AIDA	10.463274087929666	10.583518511094631	10.36981390267142	10.41699937988128	10.45840147039425	0.008413302176386181	0.004872617535415458	0.053122570314431614	0.1251170407003812	1.3640592030527374	-0.08858756772283094	-0.9658051881019034	-0.04140209051296928	-0.4513765852653044	0.04521801214477944	0.022914299790611617	0.5883838324442269	-0.4165978695779123	-0.19470026265694285	0.5581825766321876	0.9059351333860076	1.0
ENOPH1	13.32367615210459	13.164088567863947	13.292195998431794	13.205854011802836	13.246453682550792	0.005496004882787977	0.07722246955379752	1.0416459537417109	-0.08236511468684427	-1.111014565304124	0.04574231588100197	0.6170133968459416	-0.04059967074795523	-0.5476447852835286	0.029545826168082216	0.44925779059326093	-0.47917619910347087	0.26611544396416414	-0.23619703545395418	0.5580488612694681	0.9059652815043067	1.0
MAPK7	9.943938928555117	9.908550159970607	9.72552326831488	9.909886241404642	9.871974649561311	0.009800640425960504	0.07196427899380531	0.7269252436800914	0.036575510409296186	0.3694563773686945	-0.14645138124643076	-1.4793340180481995	0.03791159184333104	0.3829523969994315	0.052743949495251824	0.3133506898429185	0.15925903209697084	-0.6376863908546572	0.16507666891477563	0.5574463338307338	0.9061011104681327	1.0
LZIC	12.658972302082496	12.494967494761013	12.631924116492529	12.64692149594592	12.608196352320489	0.005820538266624028	0.0507759497620075	0.6655435535318259	-0.11322885755947532	-1.4841423267451797	0.023727764172040366	0.31101063709183363	0.038725143625431	0.5075881361215665	0.0313794374959181	0.28663913099534194	-0.6391967355917001	0.13394738522104527	0.218610219375333	0.5564667882317369	0.9063218620274244	1.0
ATG2B	11.442235411019347	11.561264039341177	11.360126051254271	11.459970124346581	11.455898906490344	0.006825838981354114	-0.013663495470996878	-0.16538030843515683	0.10536513285083338	1.2753192040916863	-0.09577285523607237	-1.1592161297435317	0.004071217856237652	0.04927723408702367	0.03681886329729307	-0.07120764599136974	0.5491130066827904	-0.49912261366127403	0.02121725296986269	0.556169178247495	0.9063889147157618	1.0
APOBEC3F	9.287732094994968	9.462558942635328	9.311433205803992	9.205224128525243	9.316737092989884	0.011522858068558775	-0.029004997994915627	-0.2702045970573703	0.14582184964544354	1.3584463661233268	-0.005303887185892364	-0.04940992239175519	-0.11151296446464087	-1.0388318466742508	0.062450045064542686	-0.1160663859625055	0.5835206430864547	-0.021224032400460127	-0.44623022472351037	0.5535396198665572	0.9069810175160493	1.0
BOD1L1	12.039082613108954	11.871949043628415	12.039688126701009	11.990703942697678	11.985355931534015	0.0062427557308530396	0.05372668157493976	0.6799889356866352	-0.11340688790559916	-1.4353283461011592	0.05433219516699417	0.6876525867988029	0.0053480111636634575	0.06768682361569872	0.03389742738883679	0.2918143520919245	-0.6159650390983791	0.295103175286816	0.029047511719628872	0.5524981874797605	0.9072153457263854	1.0
PPM1A	12.080956328466401	12.07233274044833	12.03256992432659	11.910105855755994	12.023991212249328	0.006208465512919297	0.05696511621707323	0.7229642981349713	0.048341528199001615	0.6135193136793491	0.00857871207726113	0.1088754481287311	-0.1138853564933342	-1.445359059943029	0.03371529543511734	0.31023836499582874	0.26327334456245843	0.04672062106355873	-0.6202323306218362	0.5524316574535474	0.907230312006899	1.0
MECP2	10.002710881586225	9.912604160023026	9.884968845568608	9.764804934656766	9.891272205458655	0.009635777917527859	0.11143867612756964	1.1352527252440874	0.021331954564370648	0.2173137764689719	-0.0063033598900474885	-0.06421385054125145	-0.12646727080188924	-1.2883526511717716	0.052456347785628854	0.4865605784145734	0.0931390116270932	-0.027521561998330026	-0.5521780280433211	0.5510740829826347	0.9075356173227516	1.0
SYNCRIP	17.42793846735662	17.479113201071563	17.36365139676936	17.32424141630698	17.398736120376128	0.004697883645067615	0.02920234698049029	0.4260559442034657	0.0803770806954347	1.1726842719487691	-0.03508472360676862	-0.5118785504941102	-0.07449470406914926	-1.0868616656580208	0.025577893375578607	0.18259352406283433	0.5025737975056355	-0.21937426222660547	-0.4657930593418199	0.5510090580274001	0.9075502365747575	1.0
MSC	5.565067132586497	5.634633269748926	5.996264766575738	5.4604033547582755	5.664092130917359	0.054167184069729195	-0.09902499833086154	-0.425477613150504	-0.02945886116843255	-0.12657496740568436	0.3321726356583792	1.427235774360952	-0.20368877615908332	-0.8751831938047562	0.29564007615404003	-0.1821223271302391	-0.05417941369386027	0.6109169849512153	-0.37461524412711267	0.549660094541844	0.9078534301372314	1.0
NUSAP1	12.925171548695728	12.76873517903088	12.763954585358906	12.822635320552996	12.820124158409628	0.005612369426506721	0.10504739028609933	1.4022070377939797	-0.05138897937874809	-0.6859569605078093	-0.05616957305072212	-0.7497698936365478	0.0025111621433673292	0.033519816350329946	0.03069903588903483	0.5995465376943182	-0.29329700222215	-0.3205817198752898	0.014332184403101276	0.5484572330017077	0.9081236445229766	1.0
TMF1	12.734607625587568	12.652039987084116	12.741880276350184	12.83566823441114	12.741049030858251	0.005639195408499286	-0.006441405270683376	-0.08577723688326032	-0.08900904377413532	-1.1852925738604385	0.0008312454919323642	0.011069314609676804	0.09461920355288811	1.2600004961340456	0.030943813076905073	-0.03661792322914337	-0.5059961599458503	0.0047254414726371615	0.5378886417023666	0.5467195068510903	0.9085137761194519	1.0
MAP3K11	10.075124728128374	10.169641535805658	10.209648957873641	10.301504991382522	10.188980053297549	0.008808692878521793	-0.11385532516917429	-1.2131028243186317	-0.019338517491890528	-0.2060475445719356	0.020668904576092828	0.2202225190571852	0.11252493808497377	1.198927849833401	0.04838040792847119	-0.5176289826962597	-0.087920148849492	0.09396858718089757	0.5115805443648621	0.546214465050304	0.9086271089016486	1.0
CCS	13.337261054064374	13.481600062185105	13.473881929602	13.370886885294764	13.415907482786562	0.005296222140287514	-0.07864642872218752	-1.0806770041364846	0.06569257939854367	0.9026787490782543	0.05797444681543773	0.7966242398912906	-0.04502059749179743	-0.6186259848331092	0.029156548896015815	-0.46058622762036866	0.38472309320881753	0.339522495693018	-0.2636593612814877	0.5449433153947001	0.9089122530963947	1.0
RUSC2	7.226194681655922	7.551607890612695	7.3287655182390585	7.51318064551536	7.4049371840057585	0.02365998264937122	-0.17874250234983613	-1.1620387827091567	0.14667070660693682	0.953533978342969	-0.07617166576669998	-0.4952063924405831	0.10824346150960107	0.7037111968067824	0.13038350783445898	-0.49501288442604935	0.40619264351690537	-0.2109512594207322	0.2997715003298811	0.54439360565627	0.9090355171225287	1.0
PBX2	8.722446791403266	8.938163138275796	8.943430337042399	8.967577899334792	8.892904541514064	0.013077717178556584	-0.17045775011079733	-1.4905645264389376	0.04525859676173205	0.3957629313163672	0.05052579552833514	0.4418218499052743	0.07467335782072837	0.6529797452172805	0.07209593652244684	-0.6348357243897115	0.1685565721794427	0.18817319824852782	0.2781059539617343	0.5441797891543394	0.9090834545572775	1.0
NUDCD1	13.39397211541905	13.527426459637303	13.429293098264957	13.358954716522904	13.427411597461052	0.005270352069475552	-0.03343948204200231	-0.4606167512623807	0.10001486217625022	1.3776684948562863	0.0018815008039041459	0.025916991976828823	-0.0684568809381485	-0.9429687355706854	0.029131395029275	-0.19592005798587808	0.5859814925484782	0.011023608144957493	-0.40108504270753675	0.5427497101507723	0.9094039662362147	1.0
GHITM	12.134846696745171	11.9543898196462	12.075208701529451	12.096079721083798	12.065131234751156	0.006061090267812149	0.06971546199401502	0.8954755527101419	-0.11074141510495572	-1.4224424118071077	0.010077466778295019	0.1294422338330991	0.030948486332642133	0.39752462526382115	0.03352550438796072	0.3807513479123315	-0.604814798108212	0.05503813572528533	0.16902531447057578	0.5423712822637267	0.9094887478667534	1.0
TPR	16.76252557187683	16.660255432167258	16.707073107118433	16.817768971719573	16.736905770720522	0.004653497901675705	0.025619801156306465	0.37556576203809006	-0.07665033855326442	-1.1236325619236196	-0.029832663602089582	-0.4373229507515832	0.08086320099905109	1.1853897506371647	0.025779405106384788	0.15956561451923068	-0.4773947424392106	-0.1858042250746018	0.5036333529946039	0.5415366897496605	0.9096756791236876	1.0
FBXO3	10.341535674484195	10.346374761549798	10.260850720635297	10.148869667777445	10.274407706111685	0.00854300404342308	0.06712796837251034	0.7262701544468204	0.07196705543811355	0.7786251503706428	-0.01355698547638795	-0.14667558358285784	-0.1255380383342395	-1.3582197212346439	0.04732724167432066	0.3085658834288499	0.3308096249212328	-0.0623171429372025	-0.5770583654128966	0.5415276957536131	0.9096776932313255	1.0
PRPF40A	14.834057054366683	14.837568399900947	14.97049948193964	14.937849460363145	14.894993599142603	0.004849559725028617	-0.060936544775920254	-0.8750375077265619	-0.057425199241656344	-0.8246152355684063	0.07550588279703696	1.08425050590531	0.042855861220541414	0.6154022373896838	0.026925336865671272	-0.3713618207885052	-0.3499628445942213	0.46015083754521363	0.2611738278375237	0.5403341561766989	0.9099449053180325	1.0
SF3B14	14.238888897327795	14.24431107339904	14.3086141226278	14.3899813356345	14.295448857247285	0.00497460522852429	-0.0565599599194897	-0.8019176679948565	-0.05113778384824563	-0.725041043670884	0.013165265380514768	0.18665958970805213	0.09453247838721524	1.3402991219576128	0.02762221380782359	-0.34031402826409757	-0.30768948992657263	0.0792137141042244	0.5687898040864137	0.540283113779458	0.909956329774672	1.0
HMGN4	11.69949105444326	11.769500809233428	11.79895053502154	11.890709266731841	11.789662916357516	0.00627803334306199	-0.0901718619142553	-1.1380444583008704	-0.02016210712408828	-0.25446268706368724	0.009287618664023611	0.11721753024745775	0.1010463503743253	1.275289615117167	0.03488089619679254	-0.48281107086896596	-0.1079548356316788	0.04972909528322528	0.541036811217448	0.539954590699933	0.9100298548194234	1.0
ADRM1	13.023308175131008	12.886259425233401	13.046144887985523	12.942923143814545	12.97465890804112	0.005432874602903957	0.04864926708988904	0.6600266346391818	-0.08839948280771814	-1.1993194683409463	0.07148597994440387	0.9698532699251101	-0.03173576422657476	-0.4305604362233456	0.030249930692963133	0.2797139395267226	-0.5082618725290241	0.41101595701805044	-0.18246802401574896	0.5387987157439447	0.9102884633239096	1.0
CLNS1A	13.799410951729087	13.791789221097751	13.76038026831352	13.922540805507596	13.818530311661988	0.00509341540674818	-0.019119359932901148	-0.26789758603773445	-0.026741090564236458	-0.3746921254329013	-0.058150043348467406	-0.8147896318556418	0.10401049384560856	1.4573793433263273	0.028363198975483447	-0.11352610644038975	-0.15878208812333186	-0.3452808061493342	0.6175890007130769	0.5387349372492314	0.9103027290218547	1.0
BBC3	11.763948043733786	11.65256714054579	11.659537562169842	11.568989673997475	11.661260605111725	0.006379059994196297	0.10268743862206087	1.2856980282494344	-0.008693464565935116	-0.1088465191172648	-0.0017230429418830795	-0.021573358364907674	-0.09227093111424978	-1.1552781507673509	0.03558526130817654	0.5443550316014089	-0.04608481078131271	-0.009134000299018504	-0.4891362205211153	0.5377838824016639	0.9105154105997925	1.0
OLFML1	9.305041837847677	9.445871825671302	9.392588088129857	9.205224128525243	9.33718147004352	0.01110972755750475	-0.03213963219584315	-0.304922307723984	0.10869035562778251	1.0311914543207021	0.05540661808633729	0.5256660607414329	-0.13195734151827665	-1.251935207338151	0.06203845544847368	-0.12903585802897294	0.4363756626847482	0.2224493566599941	-0.5297891613157694	0.537234243366938	0.9106382851415591	1.0
RTCA	13.116418421430028	13.191875096983257	13.28070997028376	13.252542384439245	13.210386468284073	0.00529839363246088	-0.09396804685404447	-1.2909460409943379	-0.018511371300816037	-0.25431178250712055	0.07032350199968818	0.9661140093330293	0.042155916155172335	0.5791438141684291	0.02963339922334118	-0.5458702980729087	-0.10753450888906943	0.40851664244682917	0.24488816451514897	0.5363941131958485	0.9108260442000266	1.0
MRPL49	12.851349059137341	12.728482434172328	12.737085623522876	12.869473821431958	12.796597734566125	0.005496672362580093	0.054751324571215676	0.7384901462081054	-0.06811530039379754	-0.918744496882364	-0.05951211104324905	-0.8027040063353514	0.07287608686583269	0.9829583570096341	0.03077076854270228	0.3121227743565955	-0.38830725469283267	-0.33926275486679514	0.4154472352030424	0.5358987723968018	0.9109367150264377	1.0
CTDSPL2	12.340701515348568	12.513436975086265	12.481194955839872	12.463077436707918	12.449602720745656	0.005704640617557332	-0.10890120539708725	-1.4418448878597843	0.06383425434060896	0.845161382334984	0.03159223509421594	0.41827914117723863	0.013474715962262351	0.17840436434756168	0.03194227042174612	-0.6093261205482263	0.35716664855660424	0.17676548188070837	0.07539399011091372	0.5357766253528721	0.9109640019127326	1.0
