Gene	T112	N112	T113	N113	T123	N123	T125	N125	T127	N127	T131	N131	T135	N135	T137	N137	T141	N141	T145	N145
43160	-0.3147821203499981	2.0017795241635645	-2.431877030087311	1.4463733589489611	-1.7114872019130596	-0.984879021002782	-0.7648208513379515	0.3368866987756551	-2.341685929814352	2.11201610906564	-0.3462511357662734	2.260511037205263	-3.5776084382199422	1.626067289733979	-1.568223092040167	1.0665047624934094	0.450615411281156	0.4558593906539651	-2.491026920233048	0.2670718889760257
43161	0.1896374729133832	2.0407512032151875	0.0748880242047436	2.602703617221816	-1.7179662029121734	2.708348181152397	-0.7327420431579343	0.1417073828527952	-2.226766384202128	2.103192755778852	-0.4991286204539967	2.079436657871034	0.1434649519859439	2.422690625826593	-0.4053921918640548	0.7840384362364556	-0.3963853153383809	2.39893059005711	1.2002015264360677	2.083480867219179
43164	0.3753044977945889	1.087519189904534	1.3247819020249871	1.3010252020804514	0.2748544679320173	0.9052679225283196	0.1170375686393407	0.2734107542550802	0.7965846972464892	1.129540182867895	-0.8804936302493348	0.7049093572512529	-0.942765465325338	0.284252836745779	0.0817026850269187	0.2759022989099723	-0.9904857342885308	1.435878642240883	-0.594172602465186	0.1569169839081231
43165	-0.1719259512228058	0.6151707023137699	0.1247059443042518	0.5559638198131389	-0.3522707472930151	0.3807912003367304	-0.9705786307187468	-0.0772993614964465	0.4018464154285067	1.0622929390233034	-0.6795452748033743	0.4284989825347136	0.4902308073198259	0.8493860032934872	-0.4388355113307651	0.499625991989181	-0.6380607226689414	0.6295288246967329	0.4992790320910866	-0.7437288365272006
43344	-1.5882749277963677	0.3097735911754909	-1.1246823621561564	1.4445677468142215	-2.425885362127264	0.3899013982006712	-2.5954465793504973	4.603979620151735	-2.112480190950934	-0.7388871459093115	-0.8936998028113965	0.9635914115642495	0.2164176740556329	1.632266189464643	0.2329965362409406	2.872253748746359	2.124902972174319	1.4168447694500572	0.8888240796627376	2.9757029396234445
43345	-0.8756746877419634	0.1706019663051133	-0.8077917181761619	-0.6092866814593337	-1.5415044489751435	-0.2961364862777036	0.4442760153579744	1.0497878013455406	-1.2282748810399269	-0.608463811928148	0.4133010140447594	0.2996940158681816	-0.4968889102578387	0.284509704258181	0.2335764165782454	0.6889045230876917	0.3536925758375819	0.3084852721508317	0.1630510009019309	1.2390275825899546
43346	0.5058726717238685	1.3274457821507604	1.5410608783343829	1.4629605763407465	-0.3282003790780201	1.0006338733472804	1.251154372851112	2.65006680336505	0.4004097097430116	1.7821272617700858	0.6777020303150876	1.043555070216733	1.2692093606226214	1.3014750673029631	1.9595052786622031	2.2317699572753056	1.122970215847629	0.407307019374051	0.0849812428442064	2.521166071361733
43347	-1.0894648290602305	0.3141315622575959	-1.7312831806354925	0.3453677002054616	1.0285285177440378	2.602539470050312	-0.8066956305653736	1.952402775789404	0.1166879980125857	0.3832594000204355	-1.9242738282462533	1.189958206353251	-1.5510342372738457	0.7932841940114516	0.8364261376498533	2.6431556205943587	-0.6864264975045058	1.4202169800508069	0.9932291855819584	2.451552989378892
43348	-1.3292116912505814	-1.8127596362388263	0.7108395042943288	-1.4639040371978025	-0.4275312024275497	-1.383622162658513	-0.001324136025975	-0.858781949255112	-2.0893272256726103	-1.5377533717134677	-0.0781886044333085	-0.9633787818363266	2.3719464752157817	-0.7108041240690709	-0.9306728497435512	-0.4313699670771769	0.4641965255950141	-1.2566564522732373	-0.0542530915686041	-0.3315428538555016
43349	-0.5821695811842872	-0.6661819619660012	-0.5809873969076855	-1.0020728828583718	-1.4236521778773514	-1.453466531128704	-0.6182327598985454	0.0562334429420513	-1.9429060206416728	-0.8571652584737603	0.8896781052232732	-0.0738524116700411	-0.3694907784706018	0.0543484212995978	0.3713338237447441	0.6454803816434921	0.6442680399751657	-0.1243970535760853	0.5811726612500088	0.4062350918902844
