Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
BLOC1S4	2.179311941218269	0.5360347607268312	0.951759497379418	2.934995235858963	0.4017566024224853	0.8659394469750377	0.7027880676517165	0.8725479722468255	1.0	1.9390317482429824	3	0.758075456011416	1.0
IMMP2L							1.1783788646272484	0.7581944859313559	1.0	1.1783788646272484	1	0.7581944859313559	1.0
WDR77	1.0832987097186946	0.7811072943739835	1.0	3.09142492807493	0.3777429221543325	0.8523097403713272	1.6409037454106323	0.65015114019475	0.9926300924945932	1.9385424610680857	3	0.7582198931441527	1.0
CRLF3	2.116548688996346	0.5485721127794878	0.9584018617583326	3.679400049038741	0.2982289966983095	0.7772452070460449	0.0188367255108661	0.9993162866874684	1.0	1.9382618211819842	3	0.7583027280455799	1.0
ATG16L2	1.0861193013971682	0.7804259521868889	1.0	3.283098907846117	0.3500018978262283	0.8301489056744839	1.4373464707810182	0.6968043316262644	1.0	1.935521560008101	3	0.7591111812233984	1.0
SDE2	0.5642445654622364	0.9045667041402288	1.0				2.820978356732833	0.4200581391521145	0.8870814770079283	1.6926114610975347	2	0.7591723333740362	1.0
RBCK1	2.7855693045823373	0.4258809791184235	0.8857585309734153	0.4540140674512235	0.928871722565522	1.0	2.5656314317023776	0.4635466827409867	0.9173077826563234	1.9350716012453129	3	0.7592438664399727	1.0
HNF4G							1.1739781574381762	0.759251948773092	1.0	1.1739781574381762	1	0.759251948773092	1.0
VPS26B	1.644602604487666	0.6493192908995908	0.9951523914874164	2.6924139370967013	0.4415180060574779	0.8922960374097855	1.4673518375436228	0.6898257454656069	0.9989695103838944	1.9347894597093298	3	0.7593270557993695	1.0
CDCA5	2.216963353420381	0.528614853017912	0.9484205109909694				1.1669784669942769	0.7609346388377805	1.0	1.691970910207329	2	0.7593411911635144	1.0
TSEN15	2.982582630750186	0.3943183949960108	0.8643632307319963	1.820659511836908	0.6104495473064042	0.9655764671445356	0.9965363329549122	0.8020900620862447	1.0	1.9332594918473356	3	0.7597780400025376	1.0
RPL10L	1.5958440474325246	0.6603325208478659	0.9997265450638462	2.616240153782835	0.4546495489817153	0.8989746348812193	1.5866133537979092	0.66242894681916	0.9933981125162458	1.932899185004423	3	0.7598842154898415	1.0
TSR2	3.194667786520326	0.3625740151956561	0.8360653337412098	2.432128662904388	0.4876819053116893	0.9180716670194268	0.1677004398615148	0.9826269670678748	1.0	1.9314989630954098	3	0.7602967209504263	1.0
SEC61A1	0.5199294480316214	0.9144916838275082	1.0	0.2248094223667725	0.9734881965665088	1.0	5.049435666773098	0.1682128067254619	0.601974710246934	1.9313915123904974	3	0.76032836849829	1.0
GLRA4							1.16932414419525	0.7603706545657299	1.0	1.16932414419525	1	0.7603706545657299	1.0
RARS2	1.5862092509487542	0.6625208065224197	0.9994099265161988	1.0449034080926691	0.7903884321902521	1.0	3.160908406840791	0.3674754188875515	0.849388388314514	1.9306736886274045	3	0.7605397624963166	1.0
CCDC134	2.694174925691593	0.4412181125438937	0.8962710303116215	2.869955669929943	0.4121130573483836	0.873157744197235	0.2276193419863214	0.9730120493368004	1.0	1.9305833125359528	3	0.7605663742507551	1.0
SHANK3	3.363494114235377	0.3389027638826047	0.8129596447601737	0.685051126988426	0.8767143149953742	1.0	1.7421469894108566	0.6276045623154161	0.9843328565269206	1.9302307435448862	3	0.760670183000122	1.0
ARHGAP17	1.8902990576239824	0.5954846493455177	0.9786607504156366	2.0732732089774824	0.5573386698311003	0.9479610653964136	1.82686431589702	0.6091064815647613	0.9788244475177212	1.930145527499495	3	0.7606952718903157	1.0
PANX2							1.1672609419055882	0.7608667167818268	1.0	1.1672609419055882	1	0.7608667167818268	1.0
PALB2	2.0942770069378973	0.5530714312400793	0.9618808058642988				1.2772924992470298	0.7345321292624358	1.0	1.6857847530924635	2	0.7609709248242307	1.0
TRIM24	3.322483056330204	0.3445256606854096	0.818461851994972	1.9318810377286928	0.5866647146285888	0.9568553131619976	0.5305084239615193	0.9121395025832544	1.0	1.9282908393401386	3	0.7612411538675701	1.0
ATG4B	1.1529671726841322	0.7643053848341224	1.0	0.8919259727027989	0.8273758078741111	1.0	3.7399013280754927	0.2909544297245811	0.7749599175300339	1.9282648244874745	3	0.761248808437242	1.0
ZNF606	1.1655018312764125	0.7612897232308393	1.0							1.1655018312764125	1	0.7612897232308393	1.0
CCNDBP1	0.1067379630633262	0.9910167613499508	1.0				3.262001970138001	0.352966373951786	0.8372613800112186	1.6843699666006637	2	0.7613433857967405	1.0
RPLP1	2.2993716641423028	0.5126412901350657	0.939270913398626	1.5294441848538611	0.6754914902016762	0.985620230100447	1.9546143313417463	0.5818799018882808	0.9750003519889034	1.9278100601126367	3	0.7613826074580355	1.0
CEP78	4.4252079316706165	0.2190593781308174	0.6686855515817505	0.7408654031331072	0.8635524536239639	1.0	0.6146207443167978	0.8930772824819551	1.0	1.9268980263735072	3	0.7616508846264184	1.0
SRPRB	0.8727163900030533	0.8320064741116976	1.0	4.230796133595894	0.2375966379667052	0.699149390303493	0.6760275498160462	0.8788274958665772	1.0	1.926513357804998	3	0.7617640127198736	1.0
ARL13B	2.4407199632059706	0.4860996279516294	0.9229154916436084	0.3982698874311708	0.9405996633078448	1.0	2.938279618171636	0.4012394646859935	0.872454540481314	1.9257564896029258	3	0.7619865616346972	1.0
VTI1B	2.8379606323528903	0.4172889846694461	0.8787539611268722	2.550520118576296	0.4662301107214566	0.9035787101592831	0.3883974355138316	0.9426287456896066	1.0	1.9256260621476728	3	0.7620249070204675	1.0
HADH	1.8304770243811304	0.60832535767453	0.9844090344950877	3.077044040309181	0.3798983658308163	0.8537081747074967	0.8691381777576278	0.8328683555014498	1.0	1.9255530808159798	3	0.7620463626789129	1.0
HOXB4	2.744354058354133	0.4327423333836376	0.8901809681360905				0.6171365806147827	0.8924983825062067	1.0	1.680745319484458	2	0.7622971696806967	1.0
PSMA2	1.6002488571939275	0.6593333943260362	0.9993184610809416	3.655845750828557	0.3011048010323218	0.7807981331397882	0.516753935189323	0.9151955259296431	1.0	1.9242828477372693	3	0.762419716603686	1.0
SLC35D3				1.1606469530463088	0.7624574294770643	1.0				1.1606469530463088	1	0.7624574294770643	1.0
FZR1	3.0944811630462152	0.3772861945504431	0.8515583882649831				0.2656692725824367	0.9663503205093094	1.0	1.680075217814326	2	0.7624734275215505	1.0
GEMIN2	2.439104760272511	0.4863967973170129	0.9231141117726682				0.9205213137494458	0.8204729313134398	1.0	1.6798130370109785	2	0.7625423832109512	1.0
ST13P5	1.0897197314082605	0.7795563432332425	1.0	2.6942914614316043	0.4411982725519758	0.8926483526688493	1.9872349409416168	0.5750603633127342	0.9724254414862404	1.9237487112604938	3	0.7625766678234301	1.0
DEPDC1B	1.2523091863374889	0.7404876500723347	1.0				2.106833722476418	0.550531492403793	0.96063095985798	1.6795714544069535	2	0.7626059183555768	1.0
COG2	1.7831287153336617	0.6186131804812076	0.9885438624089696	2.743378915337096	0.4329057652845294	0.88906222384521	1.244241217564021	0.7424141525130921	1.0	1.9235829494115928	3	0.7626253700166955	1.0
GSK3B	1.730045042670918	0.6302748828342197	0.9919690703569434	1.0125267240872202	0.79822089578749	1.0	3.0279213339368263	0.3873402576932804	0.8629913663923351	1.923497700231655	3	0.7626504159219251	1.0
RAB1B	3.722578267449871	0.2930209200507936	0.7665715092624856	1.221874677754107	0.7477627828590119	1.0	0.8251764872694465	0.8434361540458031	1.0	1.9232098108244748	3	0.7627349917594785	1.0
AKAP3	1.1592256106824934	0.7627993686494624	1.0							1.1592256106824934	1	0.7627993686494624	1.0
ZNF516	1.4861269171212153	0.6854759122797137	1.0				1.8713845551537347	0.5995253897810717	0.9775479217496488	1.678755736137475	2	0.7628204269622344	1.0
PHF3	1.5513411873054948	0.6704724939238038	1.0	3.238937591638411	0.3562322149898202	0.8337079720632872	0.9784693535374284	0.8064615395794487	1.0	1.9229160441604447	3	0.762821286182919	1.0
MILR1							1.1590244985267029	0.7628477538701282	1.0	1.1590244985267029	1	0.7628477538701282	1.0
POLR3E	2.7598375808674978	0.4301541100380671	0.887331671050987	1.1691817777623716	0.7604048818036678	1.0	1.8390834716286435	0.6064670894244455	0.978777748020578	1.9227009434195041	3	0.7628844672203042	1.0
C2CD2							1.1583009287768988	0.7630218417629742	1.0	1.1583009287768988	1	0.7630218417629742	1.0
PTGIR							1.1582537147520011	0.7630332015618543	1.0	1.1582537147520011	1	0.7630332015618543	1.0
ZNF282	0.2050135275410214	0.9767759136772955	1.0	3.149787663995941	0.3691024375224398	0.8444138385484877				1.677400595768481	2	0.7631767127925312	1.0
MEF2BNB	1.8198339823187908	0.6106283797225405	0.9843148797544918	2.626354745881511	0.4528879415859032	0.8972097461187836	1.3186748143563451	0.7247034061141447	1.0	1.9216211808522157	3	0.7632015575243868	1.0
TUBGCP2	1.0269685473288614	0.7947267482025728	1.0	2.5449466559884484	0.4672229498349333	0.904774988868452	2.1925348818816444	0.5334202631140605	0.9527781834450864	1.9214833617329845	3	0.7632420224988693	1.0
TMEM39A	1.15669324378217	0.7634086748926499	1.0							1.15669324378217	1	0.7634086748926499	1.0
ZNF480	2.342483669705017	0.5044310538216634	0.9342254093185453				1.0095883991157266	0.7989318627107574	1.0	1.6760360344103717	2	0.7635353817205939	1.0
GCSAML	3.4700619791995755	0.3246657899656706	0.7996135613128307	0.6973423621821092	0.8738288736792711	1.0	1.5936009967769735	0.6608416196799392	0.993814699589974	1.9203351127195527	3	0.7635790893223336	1.0
KIFAP3	2.550920935035344	0.4661587753172186	0.9101059535209716				0.7984161993648844	0.8498458200279132	1.0	1.674668567200114	2	0.763894719546835	1.0
RBM26	0.965201631410035	0.809671278655847	1.0	4.280494287972529	0.2327254294200705	0.6929982193732382	0.5118310555519116	0.9162845975705228	1.0	1.9191756583114918	3	0.76391931880417	1.0
PCMTD1	0.4694707267870667	0.9255455037207012	1.0				2.8796490726667408	0.4105555324616733	0.878188085916328	1.6745598997269038	2	0.7639232706838652	1.0
CDK5RAP1	0.4142747548194888	0.9372781325189002	1.0	3.766803036336967	0.2877711792745551	0.7674252076078266	1.5751571937717794	0.6650357848235395	0.9945084616770332	1.9187449949760786	3	0.7640456598520564	1.0
LONRF2				1.1538787868485203	0.7640859766582144	1.0				1.1538787868485203	1	0.7640859766582144	1.0
FOXD2							1.1522698798070374	0.7644732189157432	1.0	1.1522698798070374	1	0.7644732189157432	1.0
NCOA7	2.7804499630886315	0.426728321006235	0.8861752527199007	0.9184732614426798	0.8209676519109912	1.0	2.052196427028475	0.5616441191590886	0.9670212691099684	1.9170398838532623	3	0.764545704479826	1.0
NUDT8	1.1512578227077424	0.7647168285467645	1.0							1.1512578227077424	1	0.7647168285467645	1.0
IKBKG	1.6141516592935294	0.6561852999070121	0.9981762106153312	3.3727130555445486	0.3376498836495649	0.8224454698804872	0.7615966559563094	0.8586287948188209	1.0	1.916153790264796	3	0.7648054526724839	1.0
ARHGDIG	1.1501851315221252	0.7649750509303239	1.0							1.1501851315221252	1	0.7649750509303239	1.0
FUK	3.241006476790852	0.3559382022852718	0.828736154325203	0.3758749290385424	0.9451798177801302	1.0	2.129113575169042	0.5460453800381497	0.9589182007816528	1.9153316603328123	3	0.7650463834427561	1.0
HADHB	2.58675904060514	0.4598155881376556	0.9071423578320664	0.4467018377334449	0.9304346643378982	1.0	2.7115853678681776	0.4382620714750936	0.8983529482919311	1.915015415402254	3	0.7651390439126607	1.0
STARD4	2.293584396602037	0.513751080361597	0.9398674601234482				1.0456355336044274	0.7902113673412384	1.0	1.6696099651032323	2	0.7652231665856177	1.0
NCAPG	1.7704762169608923	0.6213806182040686	0.9906547002561706	2.101861419473152	0.5515362773029575	0.9467821083298038	1.870890061901352	0.5996312690564414	0.9775631188288908	1.9144092327784656	3	0.7653166299267373	1.0
RPS10	1.9652029161352125	0.57966029019564	0.9748785936494996	1.2362663800629998	0.7443199165947108	1.0	2.540741594196809	0.4679731389113347	0.9217432020113528	1.9140702967983403	3	0.7654159085173062	1.0
NPRL3	2.19642218488904	0.5326534329965518	0.9508622445672944				1.1399450183809643	0.7674409850376346	1.0	1.6681836016350022	2	0.7655975067941164	1.0
C11orf80	3.2971395656289912	0.3480409624047865	0.8211163256734973				0.0374336811704843	0.9980952382592704	1.0	1.6672866233997379	2	0.765832858791283	1.0
AMOTL1				1.7182925482763334	0.6328746305298811	0.974389636736142	1.615809192309103	0.655810527736876	0.9933312062848793	1.667050870292718	2	0.7658947094546849	1.0
KRAS	3.008567282555531	0.390306155017996	0.8618736559909133	1.3523859947180237	0.7167326644874314	0.993636479234734	1.3744542583901478	0.7115335671568824	1.0	1.9118025118879007	3	0.7660798861824132	1.0
RPS14	1.4301294784980552	0.6984876596276082	1.0	2.766109319468449	0.4291093553342875	0.8868096399773795	1.5386690579071225	0.6733747151139857	0.9976943678931643	1.9116359519578756	3	0.7661286331555831	1.0
ZNF579							1.1449565869134557	0.7662339433183804	1.0	1.1449565869134557	1	0.7662339433183804	1.0
SLC35A2							1.144408928757682	0.7663658289523531	1.0	1.144408928757682	1	0.7663658289523531	1.0
CBWD1	2.928544255147512	0.4027739633756342	0.8693824315275959				0.401591350199908	0.9399135632753506	1.0	1.66506780267371	2	0.7664148587710732	1.0
ANKRD24	1.1434501915006523	0.7665967205653219	1.0							1.1434501915006523	1	0.7665967205653219	1.0
C20orf24				3.006878388884224	0.3905658793083169	0.861342572401955	0.3218541293890806	0.9558672496400964	1.0	1.6643662591366521	2	0.7665988207408317	1.0
DQX1	2.530360865938811	0.4698291738888689	0.9107808571060404	1.338191885844837	0.7200846277872961	0.9929501249797344	1.8599620157661467	0.6019742528856156	0.978546457324016	1.9095049225165983	3	0.7667520825149596	1.0
TAF7	1.3928779515811718	0.7072050250500883	1.0				1.932289909748092	0.5865784240075673	0.9770516559152044	1.6625839306646317	2	0.7670660739164833	1.0
MPC2	1.342678945645024	0.7190243420423588	1.0	1.172062047692812	0.7597124863486415	1.0	3.209355638003057	0.3604592017703721	0.8439613688074115	1.9080322104469645	3	0.7671826777333496	1.0
SULF2	0.3492806678546188	0.9505085884868202	1.0				2.974863827356748	0.395516938075144	0.8680280687346105	1.6620722476056835	2	0.7672001849810994	1.0
DDX51	1.8308655389593065	0.6082413928564439	0.9844393103827792	1.9494203476462229	0.5829707826148123	0.9560085876916832	1.942517234492963	0.5844227644279787	0.9766748212394945	1.9076010403661643	3	0.76730870423466	1.0
ERCC6L2				1.1400798807157404	0.7674084983839551	1.0				1.1400798807157404	1	0.7674084983839551	1.0
PEX14	3.653043532789679	0.3014485727358583	0.777586471722198	1.460708531360524	0.6913680106999419	0.9899973475982724	0.6075579640556957	0.8946999914447169	1.0	1.9071033427352997	3	0.7674541534254128	1.0
SLC43A1	2.142203034349804	0.5434220965590959	0.957253548008196	1.8821593892924628	0.5972213478702129	0.9599908098438674	1.6965976098771405	0.6376904896686746	0.9868508892396304	1.9069866778398026	3	0.7674882445418567	1.0
CCDC90B	1.775728061067856	0.620230971295439	0.9898093463349982				1.546044109800545	0.6716848622621878	0.9976727619633788	1.6608860854342007	2	0.7675110219194898	1.0
UNC5B				1.1391744447573935	0.7676266117600409	1.0				1.1391744447573935	1	0.7676266117600409	1.0
MME							1.1387553574402616	0.7677275711382507	1.0	1.1387553574402616	1	0.7677275711382507	1.0
IL11							1.1386133583773246	0.7677617797188747	1.0	1.1386133583773246	1	0.7677617797188747	1.0
NABP2	0.3243722881153797	0.955381394325314	1.0	3.0878974843278537	0.3782706550909615	0.8532340899945002	2.30564835585184	0.5114396956643361	0.9422776121757488	1.9059727094316912	3	0.7677844840981194	1.0
RPL35A	1.3314967031810725	0.7216678060940374	1.0	2.1410740194543814	0.5436480047225467	0.9435504635278206	2.244687254098743	0.5232000921405062	0.946547128811738	1.905752658911399	3	0.7678487604123956	1.0
FSIP1							1.1369706584166033	0.7681575392091711	1.0	1.1369706584166033	1	0.7681575392091711	1.0
NDUFA2	1.7822863408663256	0.6187971921175064	0.9883437411332086	1.601370046832277	0.6590792106818193	0.9843284677820846	2.3302068597975003	0.5067587867694376	0.9403273382063392	1.9046210824987009	3	0.7681792163745881	1.0
RUNDC3A	1.1358796029613003	0.7684204181011335	1.0							1.1358796029613003	1	0.7684204181011335	1.0
BAG1	1.099663353577646	0.7771553520249315	1.0	3.2045460917233624	0.3611505228888463	0.8360137184233479	1.4061564306700096	0.704092266230117	1.0	1.9034552919903394	3	0.7685195319139413	1.0
SMARCC1	1.840539050149424	0.6061531669581941	0.9838829464694708	1.076210593344484	0.7828198209299418	1.0	2.793206349454118	0.4246194942980096	0.8900305921890371	1.903318664316009	3	0.7685594072379128	1.0
ZNF622	1.938044309122863	0.5853648869039245	0.977443144485341	2.015307378746515	0.5692356874292339	0.9507433124684708	1.7561814857494993	0.6245164322407093	0.9839097976976252	1.9031777245396257	3	0.7686005391312191	1.0
RTN4IP1	1.4178504142379236	0.7013558812090457	1.0	2.311728745766868	0.5102777152379692	0.9247184172579748	1.976904277876192	0.5772141200058207	0.9723320717036488	1.9021611459603278	3	0.7688971593782554	1.0
PDE11A				1.573915121207432	0.6653187462047772	0.9844919285057177	1.7372366363722322	0.6286872161380377	0.9848103630174058	1.6555758787898323	2	0.7689016486136585	1.0
OXSR1	2.0504023149308868	0.5620116892468603	0.966559296232986	1.2133812648382456	0.749796753256435	1.0	2.441402565968698	0.4859740834408809	0.9312893471049551	1.9017287152459434	3	0.7690233042049005	1.0
GINS1	1.1995358515299672	0.7531156357881998	1.0	2.591754629543186	0.4589369008207856	0.8993321535335731	1.91373993198507	0.5905018631315602	0.978435493018644	1.901676804352741	3	0.7690384459391959	1.0
ATG2B	0.556169178247495	0.9063889147157618	1.0	2.066365282245	0.5587472073423376	0.9485708403718756	3.0814771609305764	0.3792328016903106	0.8575726790959806	1.901337207141024	3	0.7691374954378227	1.0
SEMA3B							1.1325209562050107	0.7692297575892494	1.0	1.1325209562050107	1	0.7692297575892494	1.0
KIAA1467	2.607141374357724	0.4562389470047657	0.9060519933474924	0.8397916553970728	0.8399276055893351	1.0	2.2560266711951686	0.5209973297794683	0.944756755630904	1.9009865669833215	3	0.7692397537774017	1.0
WRAP53	2.456233322407907	0.483252650894993	0.9213415026409212	0.4509286000859432	0.9295320712220094	1.0	2.795704554956645	0.4242075120198882	0.8895353876738502	1.9009554924834984	3	0.7692488155458695	1.0
